file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,domain,split
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/d3386545-c374-4a84-ac9d-09b4308d48af___Matt.S_CG 7503.JPG,d3386545-c374-4a84-ac9d-09b4308d48af___Matt.S_CG 7503.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/6fedc093-cd0a-4aae-8a93-aa9fea75bf6c___Keller.St_CG 1947.JPG,6fedc093-cd0a-4aae-8a93-aa9fea75bf6c___Keller.St_CG 1947.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/2d0ef151-4728-4b00-b70c-ab59ef5d5f9e___Matt.S_CG 6455.JPG,2d0ef151-4728-4b00-b70c-ab59ef5d5f9e___Matt.S_CG 6455.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/9d377ccd-cf2f-4fdb-bce6-ac70e0b53d03___Matt.S_CG 7620.JPG,9d377ccd-cf2f-4fdb-bce6-ac70e0b53d03___Matt.S_CG 7620.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/021f9747-f308-4694-859b-10f541a0e63c___JR_Sept.L.S 2506.JPG,021f9747-f308-4694-859b-10f541a0e63c___JR_Sept.L.S 2506.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192.JPG,006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/3c27af36-d824-4251-97ca-0dc1f0c60d61___Matt.S_CG 7685.JPG,3c27af36-d824-4251-97ca-0dc1f0c60d61___Matt.S_CG 7685.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/adf85c8b-07e2-4f8c-a04a-8a71094b97e6___Matt.S_CG 7530.JPG,adf85c8b-07e2-4f8c-a04a-8a71094b97e6___Matt.S_CG 7530.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/6353ab0f-fb71-4a41-8404-2e8a62a1e7b9___Matt.S_CG 7418.JPG,6353ab0f-fb71-4a41-8404-2e8a62a1e7b9___Matt.S_CG 7418.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/9792efe3-fd2e-4b87-a613-bb65dc743745___Keller.St_CG 1873.JPG,9792efe3-fd2e-4b87-a613-bb65dc743745___Keller.St_CG 1873.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/fc6759ac-f4b4-4ab3-81d1-8f0761ebea6a___Keller.St_CG 1857.JPG,fc6759ac-f4b4-4ab3-81d1-8f0761ebea6a___Keller.St_CG 1857.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/9aab8016-705b-4333-b05c-cd3e0fb07849___Matt.S_CG 6358.JPG,9aab8016-705b-4333-b05c-cd3e0fb07849___Matt.S_CG 6358.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/13ae950c-d128-4ee8-9309-c9eaf611f469___Matt.S_CG 1277.JPG,13ae950c-d128-4ee8-9309-c9eaf611f469___Matt.S_CG 1277.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/408d4867-5fd8-4f1e-8c93-a711a438ef6e___Matt.S_CG 6780.JPG,408d4867-5fd8-4f1e-8c93-a711a438ef6e___Matt.S_CG 6780.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598.JPG,2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674.JPG,2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/93993d21-cc89-4e64-b989-232a90ba101e___JR_Sept.L.S 8478.JPG,93993d21-cc89-4e64-b989-232a90ba101e___JR_Sept.L.S 8478.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/f50b234d-3111-4084-9622-2c2553cc7407___JR_Sept.L.S 2676.JPG,f50b234d-3111-4084-9622-2c2553cc7407___JR_Sept.L.S 2676.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/c74cbe7c-6d5c-4e12-84b9-0856682498da___Matt.S_CG 6850.JPG,c74cbe7c-6d5c-4e12-84b9-0856682498da___Matt.S_CG 6850.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/7f851bf4-b472-4dc3-b7d5-23e877cf6547___Matt.S_CG 7802.JPG,7f851bf4-b472-4dc3-b7d5-23e877cf6547___Matt.S_CG 7802.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/cc2256d7-6e78-4597-a532-e698af7fd12d___Keller.St_CG 1924.JPG,cc2256d7-6e78-4597-a532-e698af7fd12d___Keller.St_CG 1924.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/69a33a83-20e3-420f-a5a7-b2e73c16e13f___Matt.S_CG 6227.JPG,69a33a83-20e3-420f-a5a7-b2e73c16e13f___Matt.S_CG 6227.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/af1e0a25-54f6-46de-bf77-666952e4bebc___Matt.S_CG 2604.JPG,af1e0a25-54f6-46de-bf77-666952e4bebc___Matt.S_CG 2604.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/249ab309-d471-409d-a4ea-e82d74709c6e___JR_Sept.L.S 8552.JPG,249ab309-d471-409d-a4ea-e82d74709c6e___JR_Sept.L.S 8552.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/41dadfd3-6e73-4057-b909-5512dfe64631___JR_Sept.L.S 8544.JPG,41dadfd3-6e73-4057-b909-5512dfe64631___JR_Sept.L.S 8544.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494.JPG,a74f9277-a6c1-49da-81a6-bfd49db22df2___Matt.S_CG 6494.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/1eb51af9-a622-4f97-a47b-b7474771d414___JR_Sept.L.S 2455.JPG,1eb51af9-a622-4f97-a47b-b7474771d414___JR_Sept.L.S 2455.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/233aef94-2a7c-4a66-bcd9-8171630a57fa___JR_Sept.L.S 2608.JPG,233aef94-2a7c-4a66-bcd9-8171630a57fa___JR_Sept.L.S 2608.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/fd30e236-3bab-4e92-a345-faccaa5d1089___Matt.S_CG 1547.JPG,fd30e236-3bab-4e92-a345-faccaa5d1089___Matt.S_CG 1547.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/17387441-89a3-4172-8195-fae50dba7a58___JR_Sept.L.S 2514.JPG,17387441-89a3-4172-8195-fae50dba7a58___JR_Sept.L.S 2514.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/49b61637-8623-4e44-a485-d10125ed15ca___JR_Sept.L.S 2520.JPG,49b61637-8623-4e44-a485-d10125ed15ca___JR_Sept.L.S 2520.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/babbf1f0-1b1c-4618-b739-c948ecf979c5___Keller.St_CG 1767.JPG,babbf1f0-1b1c-4618-b739-c948ecf979c5___Keller.St_CG 1767.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/e3dbf007-97df-47da-ad33-9e7a1b19eb04___JR_Sept.L.S 2632.JPG,e3dbf007-97df-47da-ad33-9e7a1b19eb04___JR_Sept.L.S 2632.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/a80c4ed9-e82e-462f-9d29-ee1a43bb0be0___JR_Sept.L.S 8415.JPG,a80c4ed9-e82e-462f-9d29-ee1a43bb0be0___JR_Sept.L.S 8415.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/8867f395-6399-49f4-ba70-a4b48593676d___Matt.S_CG 7496.JPG,8867f395-6399-49f4-ba70-a4b48593676d___Matt.S_CG 7496.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/307e5715-9790-4321-af40-17209eafc1a6___JR_Sept.L.S 8372.JPG,307e5715-9790-4321-af40-17209eafc1a6___JR_Sept.L.S 8372.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/83e998a6-37f5-47f1-9da5-165c3a4c19fd___Matt.S_CG 6137.JPG,83e998a6-37f5-47f1-9da5-165c3a4c19fd___Matt.S_CG 6137.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Septoria_leaf_spot/d16a363b-66e1-4206-89f8-31b2b4fadd5b___Matt.S_CG 7491.JPG,d16a363b-66e1-4206-89f8-31b2b4fadd5b___Matt.S_CG 7491.JPG,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/82306885-f863-4d0c-983b-9c479a0ff83f___Com.G_SpM_FL 9478.JPG,82306885-f863-4d0c-983b-9c479a0ff83f___Com.G_SpM_FL 9478.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/9c7f0991-5ce9-4460-b75c-5f203f7e62bb___Com.G_SpM_FL 9511.JPG,9c7f0991-5ce9-4460-b75c-5f203f7e62bb___Com.G_SpM_FL 9511.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/2191359a-e985-4bf9-abe2-8f4e00685701___Com.G_SpM_FL 9645.JPG,2191359a-e985-4bf9-abe2-8f4e00685701___Com.G_SpM_FL 9645.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/ece69769-eef6-41b8-9dd3-637ca99044ef___Com.G_SpM_FL 1224.JPG,ece69769-eef6-41b8-9dd3-637ca99044ef___Com.G_SpM_FL 1224.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/3d06d27e-cfea-40b4-ac55-9e0dc96f6b55___Com.G_SpM_FL 8596.JPG,3d06d27e-cfea-40b4-ac55-9e0dc96f6b55___Com.G_SpM_FL 8596.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/22372e33-7f94-48f7-b394-421d1489328a___Com.G_SpM_FL 8697.JPG,22372e33-7f94-48f7-b394-421d1489328a___Com.G_SpM_FL 8697.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/6f12dc84-08a1-4e68-8265-1974061ba939___Com.G_SpM_FL 8430.JPG,6f12dc84-08a1-4e68-8265-1974061ba939___Com.G_SpM_FL 8430.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/cad4659e-efce-4151-8db9-5c2799c6fdb3___Com.G_SpM_FL 9475.JPG,cad4659e-efce-4151-8db9-5c2799c6fdb3___Com.G_SpM_FL 9475.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/989cea27-2233-441c-b2cc-f5166e3582f1___Com.G_SpM_FL 8846.JPG,989cea27-2233-441c-b2cc-f5166e3582f1___Com.G_SpM_FL 8846.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/348aec86-49bc-4e2d-8ca7-66545421cc06___Com.G_SpM_FL 1746.JPG,348aec86-49bc-4e2d-8ca7-66545421cc06___Com.G_SpM_FL 1746.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/89188288-ad6b-4327-b712-3c3dbe08e5eb___Com.G_SpM_FL 8495.JPG,89188288-ad6b-4327-b712-3c3dbe08e5eb___Com.G_SpM_FL 8495.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/820cdb82-b90d-4909-ad84-273bf8d1b2fb___Com.G_SpM_FL 8842.JPG,820cdb82-b90d-4909-ad84-273bf8d1b2fb___Com.G_SpM_FL 8842.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/e7b889f3-d580-426e-83fb-6519f43935ef___Com.G_SpM_FL 8690.JPG,e7b889f3-d580-426e-83fb-6519f43935ef___Com.G_SpM_FL 8690.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/3203380e-f2a7-4111-8e27-3e935bc63a31___Com.G_SpM_FL 8593.JPG,3203380e-f2a7-4111-8e27-3e935bc63a31___Com.G_SpM_FL 8593.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/766b7b10-3fb4-4c65-80bc-488715e321e6___Com.G_SpM_FL 1488.JPG,766b7b10-3fb4-4c65-80bc-488715e321e6___Com.G_SpM_FL 1488.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/66cfdeee-e596-411a-bca0-63d4512d21af___Com.G_SpM_FL 9578.JPG,66cfdeee-e596-411a-bca0-63d4512d21af___Com.G_SpM_FL 9578.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/45c5ff61-28c2-45c7-9892-6adad2a445ea___Com.G_SpM_FL 9476.JPG,45c5ff61-28c2-45c7-9892-6adad2a445ea___Com.G_SpM_FL 9476.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/46aff4bf-7ab8-4a46-95d0-cc3a2007207a___Com.G_SpM_FL 1558.JPG,46aff4bf-7ab8-4a46-95d0-cc3a2007207a___Com.G_SpM_FL 1558.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/0c2e84df-4d41-46f6-9cf9-05aea349ce18___Com.G_SpM_FL 1142.JPG,0c2e84df-4d41-46f6-9cf9-05aea349ce18___Com.G_SpM_FL 1142.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/0fb21160-9113-4c5a-b1d4-7001b5253bb9___Com.G_SpM_FL 8790.JPG,0fb21160-9113-4c5a-b1d4-7001b5253bb9___Com.G_SpM_FL 8790.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/695e2809-20ee-462e-ad6f-2ee6f8704c2a___Com.G_SpM_FL 8531.JPG,695e2809-20ee-462e-ad6f-2ee6f8704c2a___Com.G_SpM_FL 8531.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/e813ff58-97d7-4261-a796-e17ab814bc88___Com.G_SpM_FL 9460.JPG,e813ff58-97d7-4261-a796-e17ab814bc88___Com.G_SpM_FL 9460.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/4a3af292-7433-414b-bda0-0398a3b782fb___Com.G_SpM_FL 8953.JPG,4a3af292-7433-414b-bda0-0398a3b782fb___Com.G_SpM_FL 8953.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/c6623b0e-ec12-4e31-a2db-75cd77166ded___Com.G_SpM_FL 1657.JPG,c6623b0e-ec12-4e31-a2db-75cd77166ded___Com.G_SpM_FL 1657.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/a36dc1d6-a057-4a87-bd51-ac663666ae14___Com.G_SpM_FL 1465.JPG,a36dc1d6-a057-4a87-bd51-ac663666ae14___Com.G_SpM_FL 1465.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/329e5281-32c7-486b-86bc-1333ace123d0___Com.G_SpM_FL 1327.JPG,329e5281-32c7-486b-86bc-1333ace123d0___Com.G_SpM_FL 1327.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Tomato___Spider_mites Two-spotted_spider_mite/955a0b0a-915d-4f6b-b433-c365c8a4b9f6___Com.G_SpM_FL 9600.JPG,955a0b0a-915d-4f6b-b433-c365c8a4b9f6___Com.G_SpM_FL 9600.JPG,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantvillage_lab,lab,test
