file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,split
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/55f46365-0a3b-4194-b830-8b0b74bf1a19___GCREC_Bact.Sp 3106.JPG,55f46365-0a3b-4194-b830-8b0b74bf1a19___GCREC_Bact.Sp 3106.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG,014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/2d135819-8bf4-4d5a-a503-c184ed800d0c___GCREC_Bact.Sp 6015.JPG,2d135819-8bf4-4d5a-a503-c184ed800d0c___GCREC_Bact.Sp 6015.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/ed618153-da70-475f-be98-cc2b9c28214b___GCREC_Bact.Sp 6211.JPG,ed618153-da70-475f-be98-cc2b9c28214b___GCREC_Bact.Sp 6211.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/badeca64-87ed-439a-b373-b4b872dbe173___GCREC_Bact.Sp 6219.JPG,badeca64-87ed-439a-b373-b4b872dbe173___GCREC_Bact.Sp 6219.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/fb636130-5e9f-4a7b-b6f6-590e0808bfe6___UF.GRC_BS_Lab Leaf 0890.JPG,fb636130-5e9f-4a7b-b6f6-590e0808bfe6___UF.GRC_BS_Lab Leaf 0890.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/970bbfa4-226c-445c-9212-e3ad3c36138e___GCREC_Bact.Sp 3251.JPG,970bbfa4-226c-445c-9212-e3ad3c36138e___GCREC_Bact.Sp 3251.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Bacterial_spot/bcd94233-e103-4604-8c04-67177af3c7e0___GCREC_Bact.Sp 6233.JPG,bcd94233-e103-4604-8c04-67177af3c7e0___GCREC_Bact.Sp 6233.JPG,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/cd76ee4d-d516-4189-b40b-12959dc02f91___RS_Erly.B 7798.JPG,cd76ee4d-d516-4189-b40b-12959dc02f91___RS_Erly.B 7798.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/54e98d19-a7a0-44d8-a004-1eaee5f3610b___RS_Erly.B 7348.JPG,54e98d19-a7a0-44d8-a004-1eaee5f3610b___RS_Erly.B 7348.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/784f629e-77a3-4d3b-b83c-9ef67b646234___RS_Erly.B 7371.JPG,784f629e-77a3-4d3b-b83c-9ef67b646234___RS_Erly.B 7371.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/b7b39e7d-16ca-4b55-9b3a-9bd68b746055___RS_Erly.B 7386.JPG,b7b39e7d-16ca-4b55-9b3a-9bd68b746055___RS_Erly.B 7386.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/51f589f7-d843-4d5d-8c5a-385951f58865___RS_Erly.B 9424.JPG,51f589f7-d843-4d5d-8c5a-385951f58865___RS_Erly.B 9424.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/964b07f8-2eb7-45b4-9ac8-79ec296b1655___RS_Erly.B 7378.JPG,964b07f8-2eb7-45b4-9ac8-79ec296b1655___RS_Erly.B 7378.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/f0763973-1898-4ae6-9350-c9b61976c600___RS_Erly.B 6456.JPG,f0763973-1898-4ae6-9350-c9b61976c600___RS_Erly.B 6456.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/bb2586ff-9676-4100-89f7-200d9ce5ecd6___RS_Erly.B 9386.JPG,bb2586ff-9676-4100-89f7-200d9ce5ecd6___RS_Erly.B 9386.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/c83d0821-505b-4270-acd7-1a5c79f671b4___RS_Erly.B 7629.JPG,c83d0821-505b-4270-acd7-1a5c79f671b4___RS_Erly.B 7629.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/29fb6588-a368-4143-9cdd-8a131f0d50f4___RS_Erly.B 7779.JPG,29fb6588-a368-4143-9cdd-8a131f0d50f4___RS_Erly.B 7779.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681.JPG,9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369.JPG,4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/f7357222-4e77-4c46-a0ff-a17e165a70ff___RS_Erly.B 9619.JPG,f7357222-4e77-4c46-a0ff-a17e165a70ff___RS_Erly.B 9619.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B 9476.JPG,9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B 9476.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/efd88799-7fbc-4638-b66b-4e49c7bf7b9f___RS_Erly.B 9390.JPG,efd88799-7fbc-4638-b66b-4e49c7bf7b9f___RS_Erly.B 9390.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0f4e562d-77ee-47c2-8ee9-34b391bc0fc3___RS_Erly.B 9434.JPG,0f4e562d-77ee-47c2-8ee9-34b391bc0fc3___RS_Erly.B 9434.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/f62b2695-c850-47d4-9e42-e35e5596e729___RS_Erly.B 7777.JPG,f62b2695-c850-47d4-9e42-e35e5596e729___RS_Erly.B 7777.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/89e7a492-7347-4659-ac0b-2df664ed4c80___RS_Erly.B 8438.JPG,89e7a492-7347-4659-ac0b-2df664ed4c80___RS_Erly.B 8438.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/d3fd3d9c-60ba-432c-a4a7-049f014ecace___RS_Erly.B 7696.JPG,d3fd3d9c-60ba-432c-a4a7-049f014ecace___RS_Erly.B 7696.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/58268d35-a896-406d-9686-5f2f2b9a5b10___RS_Erly.B 7433.JPG,58268d35-a896-406d-9686-5f2f2b9a5b10___RS_Erly.B 7433.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B 7603.JPG,bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B 7603.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0ecc2ee7-fb66-41fa-a23b-9bdeaf31078a___RS_Erly.B 6381.JPG,0ecc2ee7-fb66-41fa-a23b-9bdeaf31078a___RS_Erly.B 6381.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B 8418.JPG,66c98dd1-2790-4977-91ee-1b10ca8c687b___RS_Erly.B 8418.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B 9419.JPG,9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B 9419.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/e008f248-eaa3-4d65-a649-4ba7134f4c56___RS_Erly.B 9537.JPG,e008f248-eaa3-4d65-a649-4ba7134f4c56___RS_Erly.B 9537.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0bb52721-51a6-4343-8c54-de15cedf8e5c___RS_Erly.B 7572.JPG,0bb52721-51a6-4343-8c54-de15cedf8e5c___RS_Erly.B 7572.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG,0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/f870ea24-aac9-41cd-92a3-72f87d395c33___RS_Erly.B 7598.JPG,f870ea24-aac9-41cd-92a3-72f87d395c33___RS_Erly.B 7598.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515.JPG,a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0b494c44-8cd0-4491-bdfd-8a354209c3ae___RS_Erly.B 9561.JPG,0b494c44-8cd0-4491-bdfd-8a354209c3ae___RS_Erly.B 9561.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622.JPG,72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/8ed69ac4-4692-4154-a484-8a693ff7de64___RS_Erly.B 7775.JPG,8ed69ac4-4692-4154-a484-8a693ff7de64___RS_Erly.B 7775.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B 9447.JPG,e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B 9447.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/48160d05-d3e5-44bb-810e-18d08407b529___RS_Erly.B 9606.JPG,48160d05-d3e5-44bb-810e-18d08407b529___RS_Erly.B 9606.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/69eba018-9404-4e15-ad5f-75830ea4cbc9___RS_Erly.B 7691.JPG,69eba018-9404-4e15-ad5f-75830ea4cbc9___RS_Erly.B 7691.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0ae44a6c-1213-4312-a11b-c7c5d4e585d0___RS_Erly.B 9442.JPG,0ae44a6c-1213-4312-a11b-c7c5d4e585d0___RS_Erly.B 9442.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/a7a4d12c-61bf-401d-ab88-0572c4dec56d___RS_Erly.B 9464.JPG,a7a4d12c-61bf-401d-ab88-0572c4dec56d___RS_Erly.B 9464.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/bab7dc71-f5d2-4b07-a582-11a13f785b3d___RS_Erly.B 7764.JPG,bab7dc71-f5d2-4b07-a582-11a13f785b3d___RS_Erly.B 7764.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/fe79c70c-0977-43f3-ad1b-3a1b4bceeceb___RS_Erly.B 7506.JPG,fe79c70c-0977-43f3-ad1b-3a1b4bceeceb___RS_Erly.B 7506.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/ac04851f-ae27-4dc8-9ccf-d23e5a56d6f3___RS_Erly.B 9587.JPG,ac04851f-ae27-4dc8-9ccf-d23e5a56d6f3___RS_Erly.B 9587.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/7ecb4521-70ac-4f49-ab74-2678cc4eab2a___RS_Erly.B 7690.JPG,7ecb4521-70ac-4f49-ab74-2678cc4eab2a___RS_Erly.B 7690.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/eaaea397-5e49-47e8-adad-f9a17e1cce65___RS_Erly.B 6487.JPG,eaaea397-5e49-47e8-adad-f9a17e1cce65___RS_Erly.B 6487.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG,1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/6b9b4ddb-9ac0-4da5-9176-24c325bd6037___RS_Erly.B 7392.JPG,6b9b4ddb-9ac0-4da5-9176-24c325bd6037___RS_Erly.B 7392.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/203d84bc-4acc-4cad-b4f9-f659ae641876___RS_Erly.B 7615.JPG,203d84bc-4acc-4cad-b4f9-f659ae641876___RS_Erly.B 7615.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0e03c87e-b43f-4cfe-a837-71306c68f4c0___RS_Erly.B 7733.JPG,0e03c87e-b43f-4cfe-a837-71306c68f4c0___RS_Erly.B 7733.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/b3129245-a3b0-4451-a213-b15fe08734b7___RS_Erly.B 9423.JPG,b3129245-a3b0-4451-a213-b15fe08734b7___RS_Erly.B 9423.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/cd2d8a7b-2389-4a2c-8647-b986092fa506___RS_Erly.B 8377.JPG,cd2d8a7b-2389-4a2c-8647-b986092fa506___RS_Erly.B 8377.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/1e02dbef-ecc2-4c1b-ae5a-b90057505574___RS_Erly.B 9475.JPG,1e02dbef-ecc2-4c1b-ae5a-b90057505574___RS_Erly.B 9475.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/42ee69ea-4c2d-4e65-9c66-e3154dd08375___RS_Erly.B 8428.JPG,42ee69ea-4c2d-4e65-9c66-e3154dd08375___RS_Erly.B 8428.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/68d40fcc-8554-4973-9abc-27fc1928cc9c___RS_Erly.B 7595.JPG,68d40fcc-8554-4973-9abc-27fc1928cc9c___RS_Erly.B 7595.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B 9523.JPG,e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B 9523.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/25281e43-2651-423f-8e7e-d354185ccd28___RS_Erly.B 7809.JPG,25281e43-2651-423f-8e7e-d354185ccd28___RS_Erly.B 7809.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B 9495.JPG,9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B 9495.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/fb2aaea3-f1cd-49c3-aa02-b640c62e59f5___RS_Erly.B 9389.JPG,fb2aaea3-f1cd-49c3-aa02-b640c62e59f5___RS_Erly.B 9389.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467.JPG,9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.JPG,5c8ced5b-fa5c-41d4-8ad9-a3c7c4891355___RS_Erly.B 6350.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356.JPG,3253ff4e-90ab-475a-89d2-f99875c53367___RS_Erly.B 8356.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B 7839.JPG,9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B 7839.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/3e9cd8a5-ebe7-4a65-940c-7fd721195c73___RS_Erly.B 7616.JPG,3e9cd8a5-ebe7-4a65-940c-7fd721195c73___RS_Erly.B 7616.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG,0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/366e550d-8604-44cd-b239-325d9e14a4f4___RS_Erly.B 6378.JPG,366e550d-8604-44cd-b239-325d9e14a4f4___RS_Erly.B 6378.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/2d3d1221-2f62-43ad-8256-b560c1872934___RS_Erly.B 7465.JPG,2d3d1221-2f62-43ad-8256-b560c1872934___RS_Erly.B 7465.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/3d8e1f90-be34-4da7-b124-a98eddb346d1___RS_Erly.B 7414.JPG,3d8e1f90-be34-4da7-b124-a98eddb346d1___RS_Erly.B 7414.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/6021f415-8463-41eb-ad4c-4033f7d16798___RS_Erly.B 7710.JPG,6021f415-8463-41eb-ad4c-4033f7d16798___RS_Erly.B 7710.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/18a21f42-8794-4665-8174-b0ccd3758af8___RS_Erly.B 7650.JPG,18a21f42-8794-4665-8174-b0ccd3758af8___RS_Erly.B 7650.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/7b085d56-6867-4946-8208-5823afeba034___RS_Erly.B 7384.JPG,7b085d56-6867-4946-8208-5823afeba034___RS_Erly.B 7384.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.JPG,3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Tomato___Early_blight/90c69e4c-c526-4f72-b0b0-4127fc6acb0a___RS_Erly.B 7782.JPG,90c69e4c-c526-4f72-b0b0-4127fc6acb0a___RS_Erly.B 7782.JPG,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantvillage_lab,train
